relative_path,filename,classification,prefix,prefix_status,predecessor,predecessor_confidence,up_export,down_export,tables_created,tables_or_objects_referenced,columns_changed,schema_operation_tags,dependency_references,destructive_operation_tags,constraint_tags,applied_status,applied_status_evidence,file_sha256,size_bytes
backend/migrations/20260411140000-planning-is-test-and-official-narrative.js,20260411140000-planning-is-test-and-official-narrative.js,active-candidate,20260411140000,ok,20260411130000-derivation-hardening-pd-mapping.js,repository_lexical_order_only,True,True,,,,,,,,unknown_not_verifiable,No per-environment migration history was available; repository filename cannot prove execution.,de2db68c7842fb4c55c7ffb8d7ac7a55e9728cb7c257b87203b9c3f1a69fe36b,2091
backend/migrations/20260411150000-add-dpa-derivation-key.js,20260411150000-add-dpa-derivation-key.js,active-candidate,20260411150000,ok,20260411140000-planning-is-test-and-official-narrative.js,repository_lexical_order_only,True,True,,dpa,dpa.derivation_key,add_column|add_index|remove_column|remove_index,,remove_column|remove_index,index|unique,unknown_not_verifiable,No per-environment migration history was available; repository filename cannot prove execution.,11158ea9fcf7d1f690e418971649130c045cd8147f5f415d83b8aab47259e7eb,1051
backend/migrations/20260411200000-document-version-status-and-rkpd-bab2.js,20260411200000-document-version-status-and-rkpd-bab2.js,active-candidate,20260411200000,ok,20260411150000-add-dpa-derivation-key.js,repository_lexical_order_only,True,True,,,,,,,,unknown_not_verifiable,No per-environment migration history was available; repository filename cannot prove execution.,2f226767d6aac0584759413657f8018b54bd6f65add3c54bcd8e97dd74d4edec,1291
backend/migrations/20260411220000-renja-dokumen-is-test.js,20260411220000-renja-dokumen-is-test.js,active-candidate,20260411220000,ok,20260411200000-document-version-status-and-rkpd-bab2.js,repository_lexical_order_only,True,True,,renja_dokumen,renja_dokumen.is_test,add_column|remove_column,,remove_column,,unknown_not_verifiable,No per-environment migration history was available; repository filename cannot prove execution.,bef59fef9944ce899bb43e791489b7823705277c284e3c1df89ee0c3024a4982,680
backend/migrations/20260412120000-add-indikator-renstra-tahun6-lokasi-pagu.js,20260412120000-add-indikator-renstra-tahun6-lokasi-pagu.js,active-candidate,20260412120000,ok,20260411220000-renja-dokumen-is-test.js,repository_lexical_order_only,True,True,,,,,,,,unknown_not_verifiable,No per-environment migration history was available; repository filename cannot prove execution.,cab237e80e6f75bf69cd7d996bb44f0eb5423488e195b8d608dab3f48efae379,1080
backend/migrations/20260412120000-planning-line-item-change-log.js,20260412120000-planning-line-item-change-log.js,active-candidate,20260412120000,ok,20260412120000-add-indikator-renstra-tahun6-lokasi-pagu.js,ambiguous_duplicate_prefix,True,True,planning_line_item_change_log,planning_line_item_change_log,,add_index|create_table|drop_table,,drop_table,index,unknown_not_verifiable,No per-environment migration history was available; repository filename cannot prove execution.,7772b37531527161d48eec763d2605ccafc75e78a91e0ed923b4b90887fe4866,1692
backend/migrations/20260414180000-create-import-logs.js,20260414180000-create-import-logs.js,active-candidate,20260414180000,ok,20260412120000-planning-line-item-change-log.js,repository_lexical_order_only,True,True,import_logs,import_logs,,add_index|create_table|drop_table,periode_rpjmds|users,drop_table,foreign_key_reference|index|unique,unknown_not_verifiable,No per-environment migration history was available; repository filename cannot prove execution.,02ffc23a51e0ea25c4f7bac21974ebcdc463221aef806a7f26e7af81315b1cae,1353
backend/migrations/20260415100000-create-regulasi-versi.js,20260415100000-create-regulasi-versi.js,active-candidate,20260415100000,ok,20260414180000-create-import-logs.js,repository_lexical_order_only,True,True,regulasi_versi,regulasi_versi,,add_index|create_table|drop_table,,drop_table,index|unique,unknown_not_verifiable,No per-environment migration history was available; repository filename cannot prove execution.,cbb91c3af87ad5dbfd6566b098ceda1fb84e50a49f029c8847e27e950340805c,1907
backend/migrations/20260415100001-add-regulasi-versi-to-master.js,20260415100001-add-regulasi-versi-to-master.js,active-candidate,20260415100001,ok,20260415100000-create-regulasi-versi.js,repository_lexical_order_only,True,True,,regulasi_versi|of,,raw_sql,regulasi_versi,,foreign_key_reference,unknown_not_verifiable,No per-environment migration history was available; repository filename cannot prove execution.,fa84f89588cebc51c36c48d4669d58b0457bc746301957720c627a287a6f9f82,2863
backend/migrations/20260415100002-create-mapping-sub-kegiatan.js,20260415100002-create-mapping-sub-kegiatan.js,active-candidate,20260415100002,ok,20260415100001-add-regulasi-versi-to-master.js,repository_lexical_order_only,True,True,mapping_sub_kegiatan,mapping_sub_kegiatan,,add_index|create_table|drop_table,master_sub_kegiatan|regulasi_versi,drop_table,foreign_key_reference|index,unknown_not_verifiable,No per-environment migration history was available; repository filename cannot prove execution.,7515b5a944f5039151503c965432ae80210235bc6aa24366d76e3560478ec2ae,3432
backend/migrations/20260415100003-create-mapping-indikator.js,20260415100003-create-mapping-indikator.js,active-candidate,20260415100003,ok,20260415100002-create-mapping-sub-kegiatan.js,repository_lexical_order_only,True,True,mapping_indikator,mapping_indikator,,add_index|create_table|drop_table,mapping_sub_kegiatan|master_indikator|regulasi_versi,drop_table,foreign_key_reference|index,unknown_not_verifiable,No per-environment migration history was available; repository filename cannot prove execution.,14e50d8016a157983bae0a3b0a02b49880815c455bf4f50626be44bc68e001e5,3181
backend/migrations/20260415110000-production-change-tracking-v2.js,20260415110000-production-change-tracking-v2.js,active-candidate,20260415110000,ok,20260415100003-create-mapping-indikator.js,repository_lexical_order_only,True,True,rkpd_dokumen_version|renja_dokumen_version|rkpd_item_version|renja_item_version|rkpd_renja_cascade_trace,rkpd_dokumen_version|renja_dokumen_version|rkpd_item_version|renja_item_version|rkpd_renja_cascade_trace|planning_line_item_change_log|rkpd_item|renja_item,planning_line_item_change_log.change_type|planning_line_item_change_log.version_before|planning_line_item_change_log.version_after|planning_line_item_change_log.entity_version_id|planning_line_item_change_log.is_active_version|rkpd_item.change_state|rkpd_item.current_rkpd_item_version_id|rkpd_item.pagu_source|rkpd_item.pagu_line_version_id|renja_item.change_state|renja_item.current_renja_item_version_id|renja_item.pagu_source|renja_item.pagu_line_version_id,add_column|add_index|create_table|drop_table|remove_column|remove_index,,drop_table|remove_column|remove_index,index|unique,unknown_not_verifiable,No per-environment migration history was available; repository filename cannot prove execution.,2472004ca4f77d4640daa654e0726d36b7b0c30a6b791a0f5e98a90b9918655c,11989
backend/migrations/20260415110001-create-indikatorstrategis.js,20260415110001-create-indikatorstrategis.js,active-candidate,20260415110001,ok,20260415110000-production-change-tracking-v2.js,repository_lexical_order_only,True,True,indikatorstrategis,indikatorstrategis|CURRENT_TIMESTAMP,,add_index|create_table|drop_table,periode_rpjmds|strategi,drop_table,foreign_key_reference|index|unique,unknown_not_verifiable,No per-environment migration history was available; repository filename cannot prove execution.,1aa71bf1e229d06ae4f8aacbeb3cf661e2f3164249bb396e059237d7ce5e0f30,4416
backend/migrations/20260415110002-create-indikatorarahkebijakans.js,20260415110002-create-indikatorarahkebijakans.js,active-candidate,20260415110002,ok,20260415110001-create-indikatorstrategis.js,repository_lexical_order_only,True,True,indikatorarahkebijakans,indikatorarahkebijakans|CURRENT_TIMESTAMP,,add_index|create_table|drop_table,arah_kebijakan|periode_rpjmds,drop_table,foreign_key_reference|index|unique,unknown_not_verifiable,No per-environment migration history was available; repository filename cannot prove execution.,24d4b06890f1d673545aa2a4df4947e0fa0d5ad472cf57d9b12a7f31eb534f9c,4441
backend/migrations/20260415110003-create-indikatorsubkegiatans.js,20260415110003-create-indikatorsubkegiatans.js,active-candidate,20260415110003,ok,20260415110002-create-indikatorarahkebijakans.js,repository_lexical_order_only,True,True,indikatorsubkegiatans,indikatorsubkegiatans|CURRENT_TIMESTAMP,,add_index|create_table|drop_table,periode_rpjmds|sub_kegiatan,drop_table,foreign_key_reference|index|unique,unknown_not_verifiable,No per-environment migration history was available; repository filename cannot prove execution.,1b9eb0829ee76795677cee65aa39c1775edb7bdde16cfb745140ae864087b989,4835
backend/migrations/20260415120001-alter-indikator-strategi-arah-subkegiatan-jenis-to-text.js,20260415120001-alter-indikator-strategi-arah-subkegiatan-jenis-to-text.js,active-candidate,20260415120001,ok,20260415110003-create-indikatorsubkegiatans.js,repository_lexical_order_only,True,True,,indikatorstrategis|indikatorarahkebijakans|indikatorsubkegiatans,indikatorstrategis.jenis|indikatorarahkebijakans.jenis|indikatorsubkegiatans.jenis,change_column,,,,unknown_not_verifiable,No per-environment migration history was available; repository filename cannot prove execution.,1cfb6a223d3b16957906d3efd889654bd407bf63f4dd6d2add108045371022e8,913
backend/migrations/20260415120002-alter-all-indikator-jenis-to-text.js,20260415120002-alter-all-indikator-jenis-to-text.js,active-candidate,20260415120002,ok,20260415120001-alter-indikator-strategi-arah-subkegiatan-jenis-to-text.js,repository_lexical_order_only,True,True,,indikatorsasarans|indikatorkegiatans|indikatorarahkebijakans|indikatorsubkegiatans,indikatorsasarans.jenis|indikatorkegiatans.jenis|indikatorarahkebijakans.jenis|indikatorsubkegiatans.jenis,change_column,,,,unknown_not_verifiable,No per-environment migration history was available; repository filename cannot prove execution.,af9cd0a68bde0e66fbb21a27d1782c648d0e27c87508009a33bba14cdb02d465,1483
backend/migrations/20260415153000-renja-governance-workflow-v3.js,20260415153000-renja-governance-workflow-v3.js,active-candidate,20260415153000,ok,20260415120002-alter-all-indikator-jenis-to-text.js,repository_lexical_order_only,True,True,renja_dokumen_section|renja_revision_log|renja_snapshot,renja_dokumen_section|renja_revision_log|renja_snapshot|renja_dokumen|renja_item|renja_rkpd_item_map,,create_table|drop_table|raw_sql,indikator_renstra|kegiatan|program|renja_dokumen|renja_dokumen_version|renstra_kegiatan|renstra_program|renstra_subkegiatan|rkpd_item|sub_kegiatan,drop_table,foreign_key_reference|unique,unknown_not_verifiable,No per-environment migration history was available; repository filename cannot prove execution.,4ff5a453f303fdfbc668cfdbed24cb9e092f9772f24802816369276f488d5efb,19795
backend/migrations/20260415194000-renja-validation-engine.js,20260415194000-renja-validation-engine.js,active-candidate,20260415194000,ok,20260415153000-renja-governance-workflow-v3.js,repository_lexical_order_only,True,True,renja_validation_run|renja_mismatch_result,renja_validation_run|renja_mismatch_result,,add_index|create_table|drop_table,renja_dokumen|renja_item|renja_validation_run,drop_table,foreign_key_reference|index,unknown_not_verifiable,No per-environment migration history was available; repository filename cannot prove execution.,2717bcaafc8d755539cbca6a1b049dbb1f5d5ad85c40211c0b80c64321294570,5008
backend/migrations/20260415195500-renja-mismatch-navigation-and-trace.js,20260415195500-renja-mismatch-navigation-and-trace.js,active-candidate,20260415195500,ok,20260415194000-renja-validation-engine.js,repository_lexical_order_only,True,True,,,,,,,,unknown_not_verifiable,No per-environment migration history was available; repository filename cannot prove execution.,e279b11f80905626ae762bd6d3e6fc8e39791e70318ed7d15b1b39b062db8055,2489
backend/migrations/20260415202000-renja-mismatch-threshold-grouping-fields.js,20260415202000-renja-mismatch-threshold-grouping-fields.js,active-candidate,20260415202000,ok,20260415195500-renja-mismatch-navigation-and-trace.js,repository_lexical_order_only,True,True,,,,,,,,unknown_not_verifiable,No per-environment migration history was available; repository filename cannot prove execution.,49bb409b757218579d63f73f451de55de9d502091d688361f032dc3e3f1d7f34,1870
backend/migrations/20260420000001-add-is-import-reference-to-indikatortujuans.js,20260420000001-add-is-import-reference-to-indikatortujuans.js,active-candidate,20260420000001,ok,20260415202000-renja-mismatch-threshold-grouping-fields.js,repository_lexical_order_only,True,True,,indikatortujuans,indikatortujuans.is_import_reference,add_column|raw_sql|remove_column,,remove_column,,unknown_not_verifiable,No per-environment migration history was available; repository filename cannot prove execution.,251486bfe8aea7cfaa55bd8e5750cd8bf153a7086c7cb7a0768043da90352799,1563
backend/migrations/20260420000002-fix-indikatortujuans-tujuan-id-mapping.js,20260420000002-fix-indikatortujuans-tujuan-id-mapping.js,active-candidate,20260420000002,ok,20260420000001-add-is-import-reference-to-indikatortujuans.js,repository_lexical_order_only,True,True,,tujuan_id|indikatortujuans|tujuan,,raw_sql,,,,unknown_not_verifiable,No per-environment migration history was available; repository filename cannot prove execution.,4d62d922416a734e3c98b6157b37a89454ca8b1e323d142585f197add159b46b,4252
backend/migrations/20260420000003-add-reference-target-code-to-indikatortujuans.js,20260420000003-add-reference-target-code-to-indikatortujuans.js,active-candidate,20260420000003,ok,20260420000002-fix-indikatortujuans-tujuan-id-mapping.js,repository_lexical_order_only,True,True,,indikatortujuans,indikatortujuans.reference_target_code,add_column|raw_sql|remove_column,,remove_column,,unknown_not_verifiable,No per-environment migration history was available; repository filename cannot prove execution.,b7b76fc03b7c7c974ec0f9f83dd258baf2d2edda065ce2da9a85333c976d9c00,2222
backend/migrations/20260420120000-planning-domain-v2-documents.js,20260420120000-planning-domain-v2-documents.js,active-candidate,20260420120000,ok,20260420000003-add-reference-target-code-to-indikatortujuans.js,repository_lexical_order_only,True,True,perangkat_daerah|rpjmd_dokumen|renstra_pd_dokumen|rkpd_dokumen|rkpd_item|renja_dokumen|renja_item|renja_rkpd_item_map,perangkat_daerah|rpjmd_dokumen|renstra_pd_dokumen|rkpd_dokumen|rkpd_item|renja_dokumen|renja_item|renja_rkpd_item_map,,add_index|create_table,perangkat_daerah|periode_rpjmds|renja_dokumen|renja_item|renstra_pd_dokumen|rkpd_dokumen|rkpd_item,,foreign_key_reference|index|unique,unknown_not_verifiable,No per-environment migration history was available; repository filename cannot prove execution.,670058eef2e453029da81ffbc04d799f43e3b7f371d1201becea9d93b065fb9c,14287
